INPUT_CFG;CLASS;TIME;INFO;TEST_RAN;TEST_FOUND;TEST_RAN_PER_MUT;NUMBER_Of_FILES;NUMBER_Of_LINES;NUMBER_Of_LINES_COVERED;NUMBER_Of_MUTATIONS;NUMBER_Of_MUTATIONS_DETECTED;KILLED;SURVIVED;NO_COVERAGE;TIMED_OUT;MEMORY_ERRORRUN_ERROR;RUN_ERROR;NON_VIABLE;NOT_STARTED;STARTED
18_1.ini;com.uj.atm.common.CreditCard;967;OK;27;cpFromLog;1,12;1;26;26;24;23;23;1;0;0;0;4;0;0;0
18_1.ini;com.uj.atm.common.DummySample;380;OK;27;cpFromLog;1,12;1;26;26;24;23;23;1;0;0;0;4;0;0;0
18_10.ini;com.uj.atm.common.Account;863;OK;19;cpFromLog;1,73;1;10;7;11;3;3;2;6;0;0;29;0;0;0
18_10.ini;com.uj.atm.common.Atm;860;OK;11;cpFromLog;0,48;1;18;6;23;7;7;0;16;0;0;29;0;0;0
18_10.ini;com.uj.atm.common.CreditCard;1022;OK;49;cpFromLog;2,04;1;26;22;24;16;16;6;2;0;0;29;0;0;0
18_10.ini;com.uj.atm.common.DummySample;417;OK;49;cpFromLog;2,04;1;26;22;24;16;16;6;2;0;0;29;0;0;0
18_11.ini;com.uj.atm.common.Account;863;OK;35;cpFromLog;3,18;1;10;10;11;8;8;3;0;0;0;4;0;0;0
18_11.ini;com.uj.atm.common.Atm;931;OK;23;cpFromLog;1;1;18;15;23;18;18;2;3;0;0;4;0;0;0
18_11.ini;com.uj.atm.common.CreditCard;1010;OK;46;cpFromLog;1,92;1;26;26;24;20;20;4;0;0;0;4;0;0;0
18_11.ini;com.uj.atm.common.DummySample;385;OK;46;cpFromLog;1,92;1;26;26;24;20;20;4;0;0;0;4;0;0;0
18_12.ini;com.uj.atm.common.Account;868;OK;28;cpFromLog;2,55;1;10;10;11;8;8;3;0;0;0;4;0;0;0
18_12.ini;com.uj.atm.common.Atm;937;OK;27;cpFromLog;1,17;1;18;15;23;18;18;2;3;0;0;4;0;0;0
18_12.ini;com.uj.atm.common.CreditCard;997;OK;50;cpFromLog;2,08;1;26;26;24;20;20;4;0;0;0;4;0;0;0
18_12.ini;com.uj.atm.common.DummySample;387;OK;50;cpFromLog;2,08;1;26;26;24;20;20;4;0;0;0;4;0;0;0
18_13.ini;com.uj.atm.common.Account;866;OK;52;cpFromLog;4,73;1;10;10;11;6;6;5;0;0;0;6;0;0;0
18_13.ini;com.uj.atm.common.Atm;934;OK;46;cpFromLog;2;1;18;15;23;11;11;9;3;0;0;6;0;0;0
18_13.ini;com.uj.atm.common.CreditCard;996;OK;53;cpFromLog;2,21;1;26;25;24;17;17;6;1;0;0;6;0;0;0
18_13.ini;com.uj.atm.common.DummySample;376;OK;53;cpFromLog;2,21;1;26;25;24;17;17;6;1;0;0;6;0;0;0
18_14.ini;com.uj.atm.common.Account;864;OK;52;cpFromLog;4,73;1;10;10;11;6;6;5;0;0;0;6;0;0;0
18_14.ini;com.uj.atm.common.Atm;931;OK;45;cpFromLog;1,96;1;18;15;23;11;11;9;3;0;0;6;0;0;0
18_14.ini;com.uj.atm.common.CreditCard;981;OK;61;cpFromLog;2,54;1;26;25;24;17;17;6;1;0;0;6;0;0;0
18_14.ini;com.uj.atm.common.DummySample;381;OK;61;cpFromLog;2,54;1;26;25;24;17;17;6;1;0;0;6;0;0;0
18_15.ini;com.uj.atm.common.Account;874;OK;50;cpFromLog;4,55;1;10;10;11;6;6;5;0;0;0;4;0;0;0
18_15.ini;com.uj.atm.common.Atm;912;OK;26;cpFromLog;1,13;1;18;13;23;16;16;2;5;0;0;4;0;0;0
18_15.ini;com.uj.atm.common.CreditCard;988;OK;45;cpFromLog;1,88;1;26;26;24;21;21;3;0;0;0;4;0;0;0
18_15.ini;com.uj.atm.common.DummySample;380;OK;45;cpFromLog;1,88;1;26;26;24;21;21;3;0;0;0;4;0;0;0
18_16.ini;com.uj.atm.common.Account;888;OK;47;cpFromLog;4,27;1;10;10;11;7;7;4;0;0;0;7;0;0;0
18_16.ini;com.uj.atm.common.Atm;971;OK;36;cpFromLog;1,57;1;18;17;23;20;20;2;1;0;0;7;0;0;0
18_16.ini;com.uj.atm.common.CreditCard;1015;OK;62;cpFromLog;2,58;1;26;26;24;21;21;3;0;0;0;7;0;0;0
18_16.ini;com.uj.atm.common.DummySample;392;OK;62;cpFromLog;2,58;1;26;26;24;21;21;3;0;0;0;7;0;0;0
18_17.ini;com.uj.atm.common.Account;860;OK;45;cpFromLog;4,09;1;10;10;11;7;7;4;0;0;0;5;0;0;0
18_17.ini;com.uj.atm.common.Atm;877;OK;16;cpFromLog;0,7;1;18;11;23;15;15;1;7;0;0;5;0;0;0
18_17.ini;com.uj.atm.common.CreditCard;971;OK;37;cpFromLog;1,54;1;26;24;24;18;18;5;1;0;0;5;0;0;0
18_17.ini;com.uj.atm.common.DummySample;377;OK;37;cpFromLog;1,54;1;26;24;24;18;18;5;1;0;0;5;0;0;0
18_19.ini;com.uj.atm.common.Account;885;OK;34;cpFromLog;3,09;1;10;10;11;9;9;2;0;0;0;10;0;0;0
18_19.ini;com.uj.atm.common.Atm;965;OK;39;cpFromLog;1,7;1;18;15;23;18;18;2;3;0;0;10;0;0;0
18_19.ini;com.uj.atm.common.CreditCard;1016;OK;47;cpFromLog;1,96;1;26;26;24;21;21;3;0;0;0;10;0;0;0
18_19.ini;com.uj.atm.common.DummySample;400;OK;47;cpFromLog;1,96;1;26;26;24;21;21;3;0;0;0;10;0;0;0
18_2.ini;com.uj.atm.common.Account;30015;OK;67;cpFromLog;6,09;1;10;10;11;6;6;5;0;0;0;9;0;0;0
18_2.ini;com.uj.atm.common.Atm;23017;OK;24;cpFromLog;1,04;1;18;13;23;15;15;3;5;0;0;9;0;0;0
18_2.ini;com.uj.atm.common.CreditCard;27157;OK;66;cpFromLog;2,75;1;26;26;24;19;19;5;0;0;0;9;0;0;0
18_2.ini;com.uj.atm.common.DummySample;22486;OK;66;cpFromLog;2,75;1;26;26;24;19;19;5;0;0;0;9;0;0;0
18_20.ini;com.uj.atm.common.Account;906;OK;26;cpFromLog;2,36;1;10;10;11;9;9;2;0;0;0;8;0;0;0
18_20.ini;com.uj.atm.common.Atm;1017;OK;52;cpFromLog;2,26;1;18;14;23;16;16;3;4;0;0;8;0;0;0
18_20.ini;com.uj.atm.common.CreditCard;1069;OK;76;cpFromLog;3,17;1;26;26;24;21;21;3;0;0;0;8;0;0;0
18_20.ini;com.uj.atm.common.DummySample;410;OK;76;cpFromLog;3,17;1;26;26;24;21;21;3;0;0;0;8;0;0;0
18_21.ini;com.uj.atm.common.Account;910;OK;41;cpFromLog;3,73;1;10;10;11;9;9;2;0;0;0;8;0;0;0
18_21.ini;com.uj.atm.common.Atm;935;OK;19;cpFromLog;0,83;1;18;14;23;16;16;3;4;0;0;8;0;0;0
18_21.ini;com.uj.atm.common.CreditCard;960;OK;27;cpFromLog;1,12;1;26;23;24;17;17;4;3;0;0;8;0;0;0
18_21.ini;com.uj.atm.common.DummySample;388;OK;27;cpFromLog;1,12;1;26;23;24;17;17;4;3;0;0;8;0;0;0
18_22.ini;com.uj.atm.common.Account;906;OK;26;cpFromLog;2,36;1;10;10;11;8;8;3;0;0;0;9;0;0;0
18_22.ini;com.uj.atm.common.Atm;973;OK;54;cpFromLog;2,35;1;18;15;23;13;13;7;3;0;0;9;0;0;0
18_22.ini;com.uj.atm.common.CreditCard;1030;OK;69;cpFromLog;2,88;1;26;24;24;19;19;4;1;0;0;9;0;0;0
18_22.ini;com.uj.atm.common.DummySample;401;OK;69;cpFromLog;2,88;1;26;24;24;19;19;4;1;0;0;9;0;0;0
18_23.ini;com.uj.atm.common.Account;845;OK;11;cpFromLog;1;1;10;10;11;8;8;3;0;0;0;3;0;0;0
18_23.ini;com.uj.atm.common.Atm;422;OK;0;cpFromLog;0;1;18;0;23;0;0;0;23;0;0;3;0;0;0
18_23.ini;com.uj.atm.common.CreditCard;381;OK;0;cpFromLog;0;1;26;0;24;0;0;0;24;0;0;3;0;0;0
18_23.ini;com.uj.atm.common.DummySample;357;OK;0;cpFromLog;0;1;26;0;24;0;0;0;24;0;0;3;0;0;0
18_24.ini;com.uj.atm.common.Account;933;OK;61;cpFromLog;5,55;1;10;10;11;9;9;2;0;0;0;5;0;0;0
18_24.ini;com.uj.atm.common.Atm;1099;OK;32;cpFromLog;1,39;1;18;18;23;22;22;1;0;0;0;5;0;0;0
18_24.ini;com.uj.atm.common.CreditCard;1077;OK;49;cpFromLog;2,04;1;26;26;24;21;21;3;0;0;0;5;0;0;0
18_24.ini;com.uj.atm.common.DummySample;407;OK;49;cpFromLog;2,04;1;26;26;24;21;21;3;0;0;0;5;0;0;0
18_25.ini;com.uj.atm.common.Account;1658;OK;26;cpFromLog;2,36;1;10;9;11;5;5;5;1;0;0;40;0;0;0
18_25.ini;com.uj.atm.common.Atm;1667;OK;43;cpFromLog;1,87;1;18;11;23;12;12;5;6;0;0;40;0;0;0
18_25.ini;com.uj.atm.common.CreditCard;1780;OK;42;cpFromLog;1,75;1;26;21;24;18;18;3;3;0;0;40;0;0;0
18_25.ini;com.uj.atm.common.DummySample;935;OK;42;cpFromLog;1,75;1;26;21;24;18;18;3;3;0;0;40;0;0;0
18_3.ini;com.uj.atm.common.Account;838;OK;16;cpFromLog;1,45;1;10;10;11;9;9;2;0;0;0;3;0;0;0
18_3.ini;com.uj.atm.common.Atm;906;OK;18;cpFromLog;0,78;1;18;13;23;16;16;2;5;0;0;3;0;0;0
18_3.ini;com.uj.atm.common.CreditCard;960;OK;19;cpFromLog;0,79;1;26;22;24;16;16;1;7;0;0;3;0;0;0
18_3.ini;com.uj.atm.common.DummySample;386;OK;19;cpFromLog;0,79;1;26;22;24;16;16;1;7;0;0;3;0;0;0
18_4.ini;com.uj.atm.common.Account;941;OK;49;cpFromLog;4,45;1;10;10;11;7;7;4;0;0;0;10;0;0;0
18_4.ini;com.uj.atm.common.Atm;992;OK;22;cpFromLog;0,96;1;18;15;23;16;16;4;3;0;0;10;0;0;0
18_4.ini;com.uj.atm.common.CreditCard;1074;OK;42;cpFromLog;1,75;1;26;26;24;21;21;3;0;0;0;10;0;0;0
18_4.ini;com.uj.atm.common.DummySample;422;OK;42;cpFromLog;1,75;1;26;26;24;21;21;3;0;0;0;10;0;0;0
18_5.ini;com.uj.atm.common.Account;420;OK;0;cpFromLog;0;1;10;0;11;0;0;0;11;0;0;27;0;0;0
18_5.ini;com.uj.atm.common.Atm;424;OK;0;cpFromLog;0;1;18;0;23;0;0;0;23;0;0;27;0;0;0
18_5.ini;com.uj.atm.common.CreditCard;418;OK;0;cpFromLog;0;1;26;0;24;0;0;0;24;0;0;27;0;0;0
18_5.ini;com.uj.atm.common.DummySample;378;OK;0;cpFromLog;0;1;26;0;24;0;0;0;24;0;0;27;0;0;0
18_6.ini;com.uj.atm.common.Account;900;OK;30;cpFromLog;2,73;1;10;10;11;8;8;3;0;0;0;6;0;0;0
18_6.ini;com.uj.atm.common.Atm;961;OK;32;cpFromLog;1,39;1;18;15;23;17;17;3;3;0;0;6;0;0;0
18_6.ini;com.uj.atm.common.CreditCard;999;OK;40;cpFromLog;1,67;1;26;24;24;18;18;5;1;0;0;6;0;0;0
18_6.ini;com.uj.atm.common.DummySample;398;OK;40;cpFromLog;1,67;1;26;24;24;18;18;5;1;0;0;6;0;0;0
18_7.ini;com.uj.atm.common.Account;906;OK;32;cpFromLog;2,91;1;10;10;11;8;8;3;0;0;0;29;0;0;0
18_7.ini;com.uj.atm.common.Atm;977;OK;25;cpFromLog;1,09;1;18;15;23;18;18;2;3;0;0;29;0;0;0
18_7.ini;com.uj.atm.common.CreditCard;1035;OK;45;cpFromLog;1,88;1;26;26;24;21;21;3;0;0;0;29;0;0;0
18_7.ini;com.uj.atm.common.DummySample;408;OK;45;cpFromLog;1,88;1;26;26;24;21;21;3;0;0;0;29;0;0;0
18_8.ini;com.uj.atm.common.Account;867;OK;55;cpFromLog;5;1;10;10;11;6;6;5;0;0;0;0;0;0;0
18_8.ini;com.uj.atm.common.Atm;892;OK;24;cpFromLog;1,04;1;18;13;23;13;13;5;5;0;0;0;0;0;0
18_8.ini;com.uj.atm.common.CreditCard;939;OK;33;cpFromLog;1,38;1;26;22;24;15;15;6;3;0;0;0;0;0;0
18_8.ini;com.uj.atm.common.DummySample;371;OK;33;cpFromLog;1,38;1;26;22;24;15;15;6;3;0;0;0;0;0;0
18_9.ini;com.uj.atm.common.Account;857;OK;26;cpFromLog;2,36;1;10;10;11;8;8;3;0;0;0;0;0;0;0
18_9.ini;com.uj.atm.common.Atm;886;OK;19;cpFromLog;0,83;1;18;12;23;15;15;2;6;0;0;0;0;0;0
18_9.ini;com.uj.atm.common.CreditCard;988;OK;38;cpFromLog;1,58;1;26;26;24;19;19;5;0;0;0;0;0;0;0
18_9.ini;com.uj.atm.common.DummySample;377;OK;38;cpFromLog;1,58;1;26;26;24;19;19;5;0;0;0;0;0;0;0
19.ini;com.uj.atm.common.Account;907;OK;48;cpFromLog;4,36;1;14;14;11;9;9;2;0;0;0;0;0;0;0
19.ini;com.uj.atm.common.Atm;874;OK;17;cpFromLog;1,55;1;13;13;11;10;10;1;0;0;0;0;0;0;0
19.ini;com.uj.atm.common.CreditCard;1374;OK;106;cpFromLog;1,93;1;54;51;55;44;44;10;1;0;0;0;0;0;0
19.ini;com.uj.atm.common.DummySample;402;OK;106;cpFromLog;1,93;1;54;51;55;44;44;10;1;0;0;0;0;0;0
19_1.ini;com.uj.atm.common.Account;859;OK;25;cpFromLog;2,27;1;14;11;11;6;6;5;0;0;0;8;0;0;0
19_1.ini;com.uj.atm.common.Atm;801;OK;4;cpFromLog;0,36;1;13;6;11;4;4;0;7;0;0;8;0;0;0
19_1.ini;com.uj.atm.common.CreditCard;1062;OK;34;cpFromLog;0,62;1;54;33;55;26;26;6;23;0;0;8;0;0;0
19_1.ini;com.uj.atm.common.DummySample;385;OK;34;cpFromLog;0,62;1;54;33;55;26;26;6;23;0;0;8;0;0;0
19_10.ini;com.uj.atm.common.Account;846;OK;11;cpFromLog;1;1;14;7;11;3;3;2;6;0;0;46;0;0;0
19_10.ini;com.uj.atm.common.Atm;822;OK;2;cpFromLog;0,18;1;13;4;11;2;2;0;9;0;0;46;0;0;0
19_10.ini;com.uj.atm.common.CreditCard;985;OK;18;cpFromLog;0,33;1;54;14;55;12;12;6;37;0;0;46;0;0;0
19_10.ini;com.uj.atm.common.DummySample;420;OK;18;cpFromLog;0,33;1;54;14;55;12;12;6;37;0;0;46;0;0;0
19_11.ini;com.uj.atm.common.Account;866;OK;23;cpFromLog;2,09;1;14;11;11;8;8;3;0;0;0;6;0;0;0
19_11.ini;com.uj.atm.common.Atm;849;OK;12;cpFromLog;1,09;1;13;12;11;9;9;1;1;0;0;6;0;0;0
19_11.ini;com.uj.atm.common.CreditCard;1335;OK;136;cpFromLog;2,47;1;54;43;55;35;35;15;5;0;0;6;0;0;0
19_11.ini;com.uj.atm.common.DummySample;384;OK;136;cpFromLog;2,47;1;54;43;55;35;35;15;5;0;0;6;0;0;0
19_12.ini;com.uj.atm.common.Account;863;OK;25;cpFromLog;2,27;1;14;11;11;8;8;3;0;0;0;6;0;0;0
19_12.ini;com.uj.atm.common.Atm;848;OK;11;cpFromLog;1;1;13;12;11;9;9;1;1;0;0;6;0;0;0
19_12.ini;com.uj.atm.common.CreditCard;1344;OK;141;cpFromLog;2,56;1;54;43;55;35;35;15;5;0;0;6;0;0;0
19_12.ini;com.uj.atm.common.DummySample;392;OK;141;cpFromLog;2,56;1;54;43;55;35;35;15;5;0;0;6;0;0;0
19_13.ini;com.uj.atm.common.Account;908;OK;43;cpFromLog;3,91;1;14;11;11;6;6;5;0;0;0;8;0;0;0
19_13.ini;com.uj.atm.common.Atm;861;OK;22;cpFromLog;2;1;13;12;11;5;5;5;1;0;0;8;0;0;0
19_13.ini;com.uj.atm.common.CreditCard;1345;OK;163;cpFromLog;2,96;1;54;45;55;38;38;11;6;0;0;8;0;0;0
19_13.ini;com.uj.atm.common.DummySample;381;OK;163;cpFromLog;2,96;1;54;45;55;38;38;11;6;0;0;8;0;0;0
19_14.ini;com.uj.atm.common.Account;903;OK;43;cpFromLog;3,91;1;14;11;11;6;6;5;0;0;0;8;0;0;0
19_14.ini;com.uj.atm.common.Atm;857;OK;22;cpFromLog;2;1;13;12;11;5;5;5;1;0;0;8;0;0;0
19_14.ini;com.uj.atm.common.CreditCard;1346;OK;167;cpFromLog;3,04;1;54;45;55;38;38;11;6;0;0;8;0;0;0
19_14.ini;com.uj.atm.common.DummySample;389;OK;167;cpFromLog;3,04;1;54;45;55;38;38;11;6;0;0;8;0;0;0
19_15.ini;com.uj.atm.common.Account;884;OK;48;cpFromLog;4,36;1;14;11;11;6;6;5;0;0;0;7;0;0;0
19_15.ini;com.uj.atm.common.Atm;838;OK;11;cpFromLog;1;1;13;11;11;8;8;1;2;0;0;7;0;0;0
19_15.ini;com.uj.atm.common.CreditCard;1314;OK;146;cpFromLog;2,65;1;54;43;55;33;33;14;8;0;0;7;0;0;0
19_15.ini;com.uj.atm.common.DummySample;391;OK;146;cpFromLog;2,65;1;54;43;55;33;33;14;8;0;0;7;0;0;0
19_16.ini;com.uj.atm.common.Account;893;OK;44;cpFromLog;4;1;14;11;11;7;7;4;0;0;0;8;0;0;0
19_16.ini;com.uj.atm.common.Atm;864;OK;11;cpFromLog;1;1;13;12;11;9;9;1;1;0;0;8;0;0;0
19_16.ini;com.uj.atm.common.CreditCard;1322;OK;118;cpFromLog;2,15;1;54;41;55;38;38;10;7;0;0;8;0;0;0
19_16.ini;com.uj.atm.common.DummySample;398;OK;118;cpFromLog;2,15;1;54;41;55;38;38;10;7;0;0;8;0;0;0
19_17.ini;com.uj.atm.common.Account;883;OK;48;cpFromLog;4,36;1;14;11;11;7;7;4;0;0;0;2;0;0;0
19_17.ini;com.uj.atm.common.Atm;842;OK;10;cpFromLog;0,91;1;13;12;11;10;10;0;1;0;0;2;0;0;0
19_17.ini;com.uj.atm.common.CreditCard;1332;OK;79;cpFromLog;1,44;1;54;54;55;47;47;8;0;0;0;2;0;0;0
19_17.ini;com.uj.atm.common.DummySample;384;OK;79;cpFromLog;1,44;1;54;54;55;47;47;8;0;0;0;2;0;0;0
19_18.ini;com.uj.atm.common.Account;911;OK;51;cpFromLog;4,64;1;14;11;11;8;8;3;0;0;0;12;0;0;0
19_18.ini;com.uj.atm.common.Atm;875;OK;15;cpFromLog;1,36;1;13;12;11;10;10;0;1;0;0;12;0;0;0
19_18.ini;com.uj.atm.common.CreditCard;1380;OK;132;cpFromLog;2,4;1;54;47;55;37;37;14;4;0;0;12;0;0;0
19_18.ini;com.uj.atm.common.DummySample;405;OK;132;cpFromLog;2,4;1;54;47;55;37;37;14;4;0;0;12;0;0;0
19_2.ini;com.uj.atm.common.Account;29027;OK;60;cpFromLog;5,45;1;14;11;11;7;7;4;0;0;0;10;0;0;0
19_2.ini;com.uj.atm.common.Atm;22921;OK;14;cpFromLog;1,27;1;13;11;11;7;7;2;2;0;0;10;0;0;0
19_2.ini;com.uj.atm.common.CreditCard;30501;OK;132;cpFromLog;2,4;1;54;48;55;39;39;13;3;0;0;10;0;0;0
19_2.ini;com.uj.atm.common.DummySample;22472;OK;132;cpFromLog;2,4;1;54;48;55;39;39;13;3;0;0;10;0;0;0
19_20.ini;com.uj.atm.common.Account;894;OK;26;cpFromLog;2,36;1;14;11;11;9;9;2;0;0;0;19;0;0;0
19_20.ini;com.uj.atm.common.Atm;866;OK;10;cpFromLog;0,91;1;13;11;11;7;7;2;2;0;0;19;0;0;0
19_20.ini;com.uj.atm.common.CreditCard;1381;OK;162;cpFromLog;2,95;1;54;43;55;41;41;9;5;0;0;19;0;0;0
19_20.ini;com.uj.atm.common.DummySample;401;OK;162;cpFromLog;2,95;1;54;43;55;41;41;9;5;0;0;19;0;0;0
19_21.ini;com.uj.atm.common.Account;879;OK;33;cpFromLog;3;1;14;11;11;9;9;2;0;0;0;8;0;0;0
19_21.ini;com.uj.atm.common.Atm;833;OK;9;cpFromLog;0,82;1;13;11;11;8;8;1;2;0;0;8;0;0;0
19_21.ini;com.uj.atm.common.CreditCard;1244;OK;74;cpFromLog;1,35;1;54;42;55;30;30;16;9;0;0;8;0;0;0
19_21.ini;com.uj.atm.common.DummySample;386;OK;74;cpFromLog;1,35;1;54;42;55;30;30;16;9;0;0;8;0;0;0
19_22.ini;com.uj.atm.common.Account;876;OK;25;cpFromLog;2,27;1;14;11;11;9;9;2;0;0;0;9;0;0;0
19_22.ini;com.uj.atm.common.Atm;869;OK;15;cpFromLog;1,36;1;13;12;11;9;9;1;1;0;0;9;0;0;0
19_22.ini;com.uj.atm.common.CreditCard;1379;OK;208;cpFromLog;3,78;1;54;44;55;32;32;17;6;0;0;9;0;0;0
19_22.ini;com.uj.atm.common.DummySample;393;OK;208;cpFromLog;3,78;1;54;44;55;32;32;17;6;0;0;9;0;0;0
19_23.ini;com.uj.atm.common.Account;814;OK;16;cpFromLog;1,45;1;14;12;11;9;9;2;0;0;0;1;0;0;0
19_23.ini;com.uj.atm.common.Atm;390;OK;0;cpFromLog;0;1;13;0;11;0;0;0;11;0;0;1;0;0;0
19_23.ini;com.uj.atm.common.CreditCard;1189;OK;50;cpFromLog;0,91;1;54;44;55;40;40;10;5;0;0;1;0;0;0
19_23.ini;com.uj.atm.common.DummySample;356;OK;50;cpFromLog;0,91;1;54;44;55;40;40;10;5;0;0;1;0;0;0
19_24.ini;com.uj.atm.common.Account;915;OK;42;cpFromLog;3,82;1;14;11;11;9;9;2;0;0;0;16;0;0;0
19_24.ini;com.uj.atm.common.Atm;881;OK;13;cpFromLog;1,18;1;13;13;11;11;11;0;0;0;0;16;0;0;0
19_24.ini;com.uj.atm.common.CreditCard;1335;OK;91;cpFromLog;1,65;1;54;43;55;38;38;12;5;0;0;16;0;0;0
19_24.ini;com.uj.atm.common.DummySample;403;OK;91;cpFromLog;1,65;1;54;43;55;38;38;12;5;0;0;16;0;0;0
19_25.ini;com.uj.atm.common.Account;1468;OK;17;cpFromLog;1,55;1;14;7;11;3;3;2;6;0;0;14;0;0;0
19_25.ini;com.uj.atm.common.Atm;1460;OK;14;cpFromLog;1,27;1;13;9;11;7;7;1;3;0;0;14;0;0;0
19_25.ini;com.uj.atm.common.CreditCard;2497;OK;413;cpFromLog;7,51;1;54;46;55;44;44;5;6;0;0;14;0;0;0
19_25.ini;com.uj.atm.common.DummySample;1059;OK;413;cpFromLog;7,51;1;54;46;55;44;44;5;6;0;0;14;0;0;0
19_3.ini;com.uj.atm.common.Account;853;OK;18;cpFromLog;1,64;1;14;11;11;7;7;4;0;0;0;4;0;0;0
19_3.ini;com.uj.atm.common.Atm;791;OK;5;cpFromLog;0,45;1;13;7;11;5;5;0;6;0;0;4;0;0;0
19_3.ini;com.uj.atm.common.CreditCard;1288;OK;76;cpFromLog;1,38;1;54;47;55;41;41;10;4;0;0;4;0;0;0
19_3.ini;com.uj.atm.common.DummySample;373;OK;76;cpFromLog;1,38;1;54;47;55;41;41;10;4;0;0;4;0;0;0
19_4.ini;com.uj.atm.common.Account;948;OK;58;cpFromLog;5,27;1;14;11;11;7;7;4;0;0;0;16;0;0;0
19_4.ini;com.uj.atm.common.Atm;873;OK;14;cpFromLog;1,27;1;13;12;11;9;9;1;1;0;0;16;0;0;0
19_4.ini;com.uj.atm.common.CreditCard;1409;OK;184;cpFromLog;3,35;1;54;45;55;36;36;13;6;0;0;16;0;0;0
19_4.ini;com.uj.atm.common.DummySample;419;OK;184;cpFromLog;3,35;1;54;45;55;36;36;13;6;0;0;16;0;0;0
19_5.ini;com.uj.atm.common.Account;410;OK;0;cpFromLog;0;1;14;0;11;0;0;0;11;0;0;27;0;0;0
19_5.ini;com.uj.atm.common.Atm;407;OK;0;cpFromLog;0;1;13;0;11;0;0;0;11;0;0;27;0;0;0
19_5.ini;com.uj.atm.common.CreditCard;411;OK;0;cpFromLog;0;1;54;0;55;0;0;0;55;0;0;27;0;0;0
19_5.ini;com.uj.atm.common.DummySample;379;OK;0;cpFromLog;0;1;54;0;55;0;0;0;55;0;0;27;0;0;0
19_6.ini;com.uj.atm.common.Account;884;OK;27;cpFromLog;2,45;1;14;11;11;8;8;3;0;0;0;10;0;0;0
19_6.ini;com.uj.atm.common.Atm;898;OK;12;cpFromLog;1,09;1;13;12;11;9;9;1;1;0;0;10;0;0;0
19_6.ini;com.uj.atm.common.CreditCard;1409;OK;100;cpFromLog;1,82;1;54;49;55;39;39;14;2;0;0;10;0;0;0
19_6.ini;com.uj.atm.common.DummySample;405;OK;100;cpFromLog;1,82;1;54;49;55;39;39;14;2;0;0;10;0;0;0
19_7.ini;com.uj.atm.common.Account;917;OK;35;cpFromLog;3,18;1;14;14;11;8;8;3;0;0;0;25;0;0;0
19_7.ini;com.uj.atm.common.Atm;885;OK;13;cpFromLog;1,18;1;13;12;11;9;9;1;1;0;0;25;0;0;0
19_7.ini;com.uj.atm.common.CreditCard;1390;OK;143;cpFromLog;2,6;1;54;47;55;40;40;11;4;0;0;25;0;0;0
19_7.ini;com.uj.atm.common.DummySample;410;OK;143;cpFromLog;2,6;1;54;47;55;40;40;11;4;0;0;25;0;0;0
19_8.ini;com.uj.atm.common.Account;878;OK;50;cpFromLog;4,55;1;14;11;11;6;6;5;0;0;0;1;0;0;0
19_8.ini;com.uj.atm.common.Atm;831;OK;10;cpFromLog;0,91;1;13;11;11;5;5;4;2;0;0;1;0;0;0
19_8.ini;com.uj.atm.common.CreditCard;1128;OK;64;cpFromLog;1,16;1;54;35;55;27;27;12;16;0;0;1;0;0;0
19_8.ini;com.uj.atm.common.DummySample;370;OK;64;cpFromLog;1,16;1;54;35;55;27;27;12;16;0;0;1;0;0;0
19_9.ini;com.uj.atm.common.Account;851;OK;21;cpFromLog;1,91;1;14;11;11;8;8;3;0;0;0;2;0;0;0
19_9.ini;com.uj.atm.common.Atm;817;OK;8;cpFromLog;0,73;1;13;10;11;7;7;1;3;0;0;2;0;0;0
19_9.ini;com.uj.atm.common.CreditCard;1308;OK;116;cpFromLog;2,11;1;54;43;55;34;34;16;5;0;0;2;0;0;0
19_9.ini;com.uj.atm.common.DummySample;379;OK;116;cpFromLog;2,11;1;54;43;55;34;34;16;5;0;0;2;0;0;0
1_10.ini;com.uj.atm.common.Account;860;OK;11;cpFromLog;1;1;21;7;11;3;3;2;6;0;0;46;0;0;0
1_10.ini;com.uj.atm.common.Atm;824;OK;2;cpFromLog;0,22;1;11;4;9;2;2;0;7;0;0;46;0;0;0
1_10.ini;com.uj.atm.common.CreditCard;872;OK;7;cpFromLog;0,21;1;42;13;34;7;7;0;27;0;0;46;0;0;0
1_10.ini;com.uj.atm.common.DummySample;419;OK;7;cpFromLog;0,21;1;42;13;34;7;7;0;27;0;0;46;0;0;0
1_11.ini;com.uj.atm.common.Account;884;OK;24;cpFromLog;2,18;1;21;11;11;8;8;3;0;0;0;10;0;0;0
1_11.ini;com.uj.atm.common.Atm;835;OK;9;cpFromLog;1;1;11;11;9;9;9;0;0;0;0;10;0;0;0
1_11.ini;com.uj.atm.common.CreditCard;1089;OK;59;cpFromLog;1,74;1;42;34;34;24;24;7;3;0;0;10;0;0;0
1_11.ini;com.uj.atm.common.DummySample;398;OK;59;cpFromLog;1,74;1;42;34;34;24;24;7;3;0;0;10;0;0;0
1_12.ini;com.uj.atm.common.Account;870;OK;26;cpFromLog;2,36;1;21;11;11;8;8;3;0;0;0;10;0;0;0
1_12.ini;com.uj.atm.common.Atm;840;OK;13;cpFromLog;1,44;1;11;11;9;9;9;0;0;0;0;10;0;0;0
